"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
52;-1,21496108828801;0,511443052503996;-1,52277332602091;1,22937839446698;0,718976002912381;0,0288522175635549;0,0152687809583172;0,0364274236899006;0,0311007316897317;0,0142970205854723;"spm";"MNAR3"
53;-1,20615844403008;0,541856813215783;-1,5491062499957;1,20443310422551;0,725457672434539;0,0618671240325775;0,016637750956787;0,0855363068013024;0,0327122632134659;0,0135290928588455;"ignorable";"MNAR3"
53;-1,19886400991746;0,522596719418083;-1,54143280357885;1,20683184063843;0,726848022378857;0,0293229816202795;0,0155582690084829;0,0368661049076136;0,0307639000515341;0,0143473350747135;"spm";"MNAR3"
54;-1,06915425410511;0,491253113829343;-1,58741616831534;1,18958084823427;0,701859039066584;0,0607495634191284;0,0156862405948274;0,0840630869096914;0,0318965973223217;0,012766880068302;"ignorable";"MNAR3"
54;-1,07672862917713;0,469264076144528;-1,56693590109877;1,19743355293516;0,702251881691288;0,0281452219794729;0,0147051519250493;0,0354089238816644;0,0318413952889061;0,0141477958666112;"spm";"MNAR3"
55;-1,15513194553312;0,516552651505954;-1,48883759786495;1,22792546772197;0,720239528726427;0,0625014044940891;0,0160444887704618;0,0864271109313818;0,0330486661468199;0,0131698756823855;"ignorable";"MNAR3"
55;-1,18438491813395;0,490360247159364;-1,43286679554418;1,22472209849001;0,721881090717594;0,0285998014451335;0,0149572229504602;0,0355603142577124;0,030973314926691;0,0141519675711651;"spm";"MNAR3"
56;-1,10136004522358;0,498218545822061;-1,53166074472639;1,23790910157562;0,689046182972377;0,0622924833416227;0,015286507594052;0,0863937657296186;0,0325814268034764;0,0124080226928224;"ignorable";"MNAR3"
56;-1,12615517618861;0,478699523012491;-1,48386661628233;1,24146187144344;0,690445749734799;0,0273843552974203;0,0144018436544719;0,0344854283176263;0,0323812147228675;0,0140449678648742;"spm";"MNAR3"
57;-1,23662980450905;0,525892607356484;-1,40680409293483;1,26033795861246;0,671298674248116;0,0630400083538398;0,0151842066183473;0,0875267041303811;0,0330507083966239;0,0124998971036309;"ignorable";"MNAR3"
57;-1,24896386227722;0,506939006967679;-1,37049413555012;1,25972947776122;0,67401766696038;0,0272689790493933;0,0142552495273551;0,0343473314947951;0,0331752132255463;0,0143090950516956;"spm";"MNAR3"
58;-1,12417837050405;0,510035361363973;-1,54605874779484;1,23316509045331;0,690555086350613;0,0622819816100835;0,0154857599071279;0,0862929118803371;0,0328074162066213;0,0127247896166493;"ignorable";"MNAR3"
58;-1,12283684542717;0,49120409055235;-1,53788031281738;1,23445069881083;0,690931827569071;0,0277657764991903;0,0145048226368161;0,0347854931661365;0,0323624397625119;0,0142128478879783;"spm";"MNAR3"
59;-1,13204680879069;0,502923883934259;-1,53254339968584;1,20788897991848;0,664485085118352;0,0606246388390153;0,014690777046011;0,084043425595082;0,0316174243467425;0,0120612821240886;"ignorable";"MNAR3"
59;-1,12686827836946;0,487924050944999;-1,53616037176446;1,21090801815203;0,664208989276552;0,0262673789206636;0,0137237548999497;0,0327979116078182;0,0336651265890071;0,0141223781360892;"spm";"MNAR3"
60;-1,14201908992216;0,495828688305458;-1,51805056600549;1,22849252550801;0,722822582092774;0,0625916832691021;0,0159962235851454;0,0865285195371772;0,0326706445388199;0,0129659079823707;"ignorable";"MNAR3"
60;-1,14472750679094;0,476332063520437;-1,4971800856167;1,23163159861011;0,72307525052212;0,0286366298080869;0,0149818055884751;0,0356664178299556;0,0309246552924312;0,0140425231586799;"spm";"MNAR3"
61;-1,12231979373949;0,510853635343636;-1,68760355179225;1,15185887402556;0,708161656319516;0,0592928624952993;0,0158829226053223;0,0818576177226717;0,0315260259742945;0,0131458687165799;"ignorable";"MNAR3"
