"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
79;-1,24488545438445;0,5453373911148;-1,49222727294243;1,16879644996359;0,738628816214941;0,0959186573945287;0,0518443264280157;0,122484720969709;0,0957323604447575;0,0457389379783392;"spm";"MNAR3"
79;-1,15274989289385;0,58865061887236;-1,69182225315609;0,923041807764453;0,724260148357974;NA;NA;NA;NA;NA;"tseng";"MNAR3"
79;-1,19229214215069;0,543892834878228;-1,63358036004839;0,969386897085538;0,728416887623037;0,226557176903075;0,0550260219357075;0,242048396561077;0,0994426715425825;0,0826891668026995;"class";"MNAR3"
79;-1,19680725339157;0,56547682946164;-1,6075705316129;1,18785496426833;0,715855663402683;0,231224946213846;0,0757562057915825;0,275085359159727;NA;0,0809718280922003;"spsp";"MNAR3"
80;-1,40287091119793;0,471628096998244;-1,16431090431795;1,19572329971837;0,649526367598507;0,190508170985206;0,0471115785539441;0,264039618524934;0,0989249850692304;0,0383307486449699;"ignorable";"MNAR3"
80;-1,42288691074819;0,466464010450642;-1,15599039926092;1,19203508883143;0,649693921619721;0,0851801721461273;0,0440058080458531;0,107070551103726;0,108836900304774;0,0454545487019314;"spm";"MNAR3"
80;-1,40417593725389;0,455659845127094;-1,41647607398891;1,02927639456153;0,649526367598507;NA;NA;NA;NA;NA;"tseng";"MNAR3"
80;-1,19660105054118;0,459528863773238;-1,13836242700903;0,92359138840523;0,649976318618112;0,225507521392381;0,0469652191332626;0,216112854512467;0,0982417558846197;0,0906094792290348;"class";"MNAR3"
80;-1,35704132873144;0,468930850154495;-1,23177960023536;1,19572329971837;0,631863242112379;0,202582158306801;0,0640581726371736;0,238356904129996;NA;0,0626644740602306;"spsp";"MNAR3"
81;-1,0582480855345;0,491840047527236;-1,62129898523281;1,30905577274411;0,676117983008064;0,205002241759686;0,0465159287179805;0,284104524342957;0,108624204455725;0,0383180673254212;"ignorable";"MNAR3"
81;-1,02937359606096;0,476529221622342;-1,62459122040258;1,30355233602056;0,672721554611896;0,0841933866928136;0,0432046745359271;0,103873452484755;0,10511136338254;0,0439374763244092;"spm";"MNAR3"
81;-1,09638297507268;0,487496142104665;-1,90197605060508;1,07138942871643;0,676117983008064;NA;NA;NA;NA;NA;"tseng";"MNAR3"
81;-1,01762741952119;0,470907701183066;-1,6062431615888;1,10341176578629;0,677890701359819;0,240301589537266;0,0466364874911129;0,247237677146197;0,0793368350549319;0,0839468473171609;"class";"MNAR3"
81;-1,07588352478575;0,487046621828855;-1,56745514125361;1,30905577274411;0,649912564111347;0,250096973795552;0,0632811523653292;0,28070149609245;NA;0,0627512390263293;"spsp";"MNAR3"
82;-0,959468237024506;0,45395594088942;-1,45324974503255;1,23170928588958;0,683183312309379;0,196354797980877;0,0469622230001032;0,271671698465787;0,103266835313138;0,0393512485427082;"ignorable";"MNAR3"
82;-0,921162329091461;0,434287285970247;-1,45971797253856;1,24453481846976;0,684054525176601;0,0872509968794204;0,0439748780866607;0,10835104458795;0,103369935628841;0,0446321869463699;"spm";"MNAR3"
82;-0,991886898649801;0,441683587464937;-1,66243218405669;1,12298985395172;0,683183312309379;NA;NA;NA;NA;NA;"tseng";"MNAR3"
82;-1,0935400578786;0,430794129552217;-1,49610166521425;1,0384355038834;0,686717145432455;0,234297568941142;0,0472402049018988;0,239845252038304;0,0855448482788411;0,0835835721160747;"class";"MNAR3"
82;-0,952156165451933;0,441824617746595;-1,47856561091821;1,23170928588958;0,675379598048733;0,214339040783218;0,0652836674866827;0,244645494976658;NA;0,0676221561447187;"spsp";"MNAR3"
83;-1,0018977746713;0,482897697692578;-1,81961559252414;1,15187567327723;0,709989354474127;0,185899892965715;0,0527704026949102;0,255801319731248;0,0986555890167235;0,0410080555559416;"ignorable";"MNAR3"
83;-1,01034270205292;0,462399337185283;-1,77214906727214;1,17235386787512;0,702227180411522;0,083978217529467;0,0481255598311961;0,101476557508842;0,100694871824647;0,0447213589493269;"spm";"MNAR3"
83;-1,21760885913126;0,461420106013959;-2,34007289225108;1,17718990008677;0,709989354474127;NA;NA;NA;NA;NA;"tseng";"MNAR3"
83;-1,08367943711793;0,463635537346613;-1,83406314871417;0,87603060060078;0,704305465595506;0,214115129467829;0,0520712214614949;0,207128401657264;0,109583963048386;0,0822689592966806;"class";"MNAR3"
83;-0,844062164308841;0,497302426620398;-2,10938398864614;1,15187567327723;0,702944001088752;0,146289843843482;0,0705960600843165;0,178791755808749;NA;0,0695390433346491;"spsp";"MNAR3"
84;-1,24661009959733;0,543207103558656;-1,66780177511879;1,16989200148711;0,658097507338621;0,186782688181767;0,0446573666107703;0,258340294663703;0,0949596726511693;0,0370562343464424;"ignorable";"MNAR3"
84;-1,25320037215864;0,520376724763216;-1,64010346245212;1,16992584855561;0,655951514864613;0,0828066508799361;0,0417264612790713;0,102049831634377;0,107798636695084;0,0445435401833442;"spm";"MNAR3"
84;-1,27867709514132;0,526071621908096;-1,73406145751603;1,02499264679908;0,658097507338621;NA;NA;NA;NA;NA;"tseng";"MNAR3"
84;-1,20651955712917;0,520901678430837;-1,73806867858487;0,909338728165406;0,659284528086898;0,205429190350685;0,0446833093248293;0,222772427982323;0,0992413157235772;0,0850124155325291;"class";"MNAR3"
84;-1,05412143026544;0,530942727427126;-2,06698032828972;1,16989200148711;0,644678805214906;0,19669637988455;0,0612763118264937;0,231422953246639;NA;0,0629987231720436;"spsp";"MNAR3"
85;-1,45888355172052;0,510144070380303;-0,930877415452599;1,27527459711592;0,654262463415376;0,199618464788271;0,048401857699818;0,278354281817526;0,103819791683399;0,0390644964766143;"ignorable";"MNAR3"
85;-1,42887833913778;0,497700635271206;-0,977457975661536;1,26360743702228;0,65024344101607;0,0819069765196525;0,0454135076129099;0,105769692096932;0,108744930997444;0,0457389347051841;"spm";"MNAR3"
85;-1,57489307910596;0,484616235813344;-1,02197749906761;1,00247669961021;0,654262463415376;NA;NA;NA;NA;NA;"tseng";"MNAR3"
85;-1,38998101497754;0,483825809567892;-0,975531029918584;0,96635087072097;0,658471506189297;0,212298474896371;0,0486581424814417;0,229482913532704;0,0949787552520865;0,0912275125046099;"class";"MNAR3"
85;-1,33213891696717;0,501125074370385;-1,20454880011722;1,27527459711592;0,640119511490591;0,198672119316224;0,0662401060854222;0,235824903290741;NA;0,0635693670752294;"spsp";"MNAR3"
86;-1,48785133784954;0,448932537949009;-1,11494222208261;1,20973521079058;0,756188114822143;0,197457022755308;0,0512631947440868;0,272138334520243;0,104759561015617;0,0426698487619987;"ignorable";"MNAR3"
86;-1,45888121113212;0,431061505025332;-1,0927298259814;1,20710546385506;0,756998560553549;0,0941804430396016;0,048199409444728;0,116439607413432;0,0934092572518261;0,0441081165392626;"spm";"MNAR3"
86;-1,52063820939213;0,41041945240147;-1,18583036338988;1,04152568833843;0,756188114822143;NA;NA;NA;NA;NA;"tseng";"MNAR3"
86;-1,466151902252;0,432171502060364;-1,16456553320254;1,069471494807;0,758542529144487;0,242397322769089;0,051492736835507;0,248135228402513;0,0847722515860063;0,0739383876034925;"class";"MNAR3"
86;-1,45282058979105;0,421639156981589;-1,19256940374462;1,20973521079058;0,739807241211257;0,206494267540106;0,0710163357269927;0,251390600260195;NA;0,0820144409363514;"spsp";"MNAR3"
87;-1,45677390220334;0,541981052563899;-1,27544328599835;1,30577177495908;0,645692301184777;0,20371693125699;0,0433820250631653;0,283295309150066;0,106462517550023;0,0375167040519152;"ignorable";"MNAR3"
87;-1,50659637354658;0,532914132843637;-1,20961578025386;1,30756867017698;0,655687123708731;0,0846438177569542;0,0418241172019529;0,106482389403541;0,107842101968603;0,0448110729200156;"spm";"MNAR3"
87;-1,48242536494697;0,545530770269681;-1,25776070366836;0,973507665770702;0,645692301184777;NA;NA;NA;NA;NA;"tseng";"MNAR3"
